week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs
2023-07-10,2023,Shenzhen,China,Asia,28,32,43.6,1.68,0.99,526.2
2023-07-17,2023,Shenzhen,China,Asia,28,14,34.1,1.31,0.955,420.4
2023-07-24,2023,Shenzhen,China,Asia,28,20,32.4,1.25,0.99,378.6
2023-07-31,2023,Shenzhen,China,Asia,28,24,27.9,1.07,0.847,329.7
2023-08-07,2023,Shenzhen,China,Asia,28,26,34.0,1.31,0.99,396.3
2023-08-14,2023,Shenzhen,China,Asia,28,39,52.8,2.03,0.99,624.2
2023-08-21,2023,Shenzhen,China,Asia,28,28,45.7,1.76,0.99,546.3
2023-08-28,2023,Shenzhen,China,Asia,28,38,76.7,2.95,0.99,912.1
2023-09-04,2023,Shenzhen,China,Asia,28,38,54.7,2.1,0.99,657.9
2023-09-11,2023,Shenzhen,China,Asia,28,13,48.0,1.85,0.99,578.5
2023-09-18,2023,Shenzhen,China,Asia,28,28,49.6,1.91,0.99,595.5
2023-09-25,2023,Shenzhen,China,Asia,28,0,23.1,0.89,0.726,274.0
2023-10-02,2023,Shenzhen,China,Asia,28,23,32.9,1.26,0.99,398.8
2023-10-09,2023,Shenzhen,China,Asia,28,35,56.8,2.19,0.99,683.9
2023-10-16,2023,Shenzhen,China,Asia,28,18,25.5,0.98,0.666,300.7
2023-10-23,2023,Shenzhen,China,Asia,28,10,35.3,1.36,0.99,438.3
2023-10-30,2023,Shenzhen,China,Asia,28,15,46.3,1.78,0.99,544.8
2023-11-06,2023,Shenzhen,China,Asia,28,18,41.9,1.61,0.99,503.1
2023-11-13,2023,Shenzhen,China,Asia,28,29,39.2,1.51,0.99,467.0
2023-11-20,2023,Shenzhen,China,Asia,28,28,57.7,2.22,0.99,687.7
2023-11-27,2023,Shenzhen,China,Asia,28,5,41.7,1.6,0.99,490.8
2023-12-04,2023,Shenzhen,China,Asia,28,24,30.2,1.16,0.881,367.8
2023-12-11,2023,Shenzhen,China,Asia,28,25,51.3,1.97,0.99,619.7
2023-12-18,2023,Shenzhen,China,Asia,28,24,36.1,1.39,0.99,428.5
2023-12-25,2023,Shenzhen,China,Asia,28,6,27.6,1.06,0.868,340.4
2024-01-01,2024,Shenzhen,China,Asia,28,0,30.7,1.18,0.894,372.6
2024-01-08,2024,Shenzhen,China,Asia,28,18,34.5,1.33,0.99,422.3
2024-01-15,2024,Shenzhen,China,Asia,28,24,38.2,1.47,0.99,463.1
2024-01-22,2024,Shenzhen,China,Asia,28,10,39.4,1.51,0.99,478.6
2024-01-29,2024,Shenzhen,China,Asia,28,28,46.8,1.8,0.99,555.7
2024-02-05,2024,Shenzhen,China,Asia,28,17,31.5,1.21,0.939,368.8
2024-02-12,2024,Shenzhen,China,Asia,28,0,26.5,1.02,0.669,316.5
2024-02-19,2024,Shenzhen,China,Asia,28,59,62.7,2.41,0.99,753.4
2024-02-26,2024,Shenzhen,China,Asia,28,4,24.3,0.94,0.682,290.2
2024-03-04,2024,Shenzhen,China,Asia,28,18,33.5,1.29,0.99,399.7
2024-03-11,2024,Shenzhen,China,Asia,28,8,35.4,1.36,0.99,413.0
2024-03-18,2024,Shenzhen,China,Asia,28,17,41.3,1.59,0.99,494.9
2024-03-25,2024,Shenzhen,China,Asia,28,23,25.7,0.99,0.747,313.7
2024-04-01,2024,Shenzhen,China,Asia,28,12,46.1,1.77,0.99,557.4
2024-04-08,2024,Shenzhen,China,Asia,28,21,36.1,1.39,0.99,437.9
2024-04-15,2024,Shenzhen,China,Asia,28,18,31.1,1.2,0.969,378.3
2024-04-22,2024,Shenzhen,China,Asia,28,25,38.3,1.47,0.99,471.5
2024-04-29,2024,Shenzhen,China,Asia,28,18,34.8,1.34,0.99,413.7
2024-05-06,2024,Shenzhen,China,Asia,28,15,25.1,0.97,0.746,292.0
2024-05-13,2024,Shenzhen,China,Asia,28,34,39.8,1.53,0.99,485.5
2024-05-20,2024,Shenzhen,China,Asia,28,7,18.6,0.72,0.632,220.7
2024-05-27,2024,Shenzhen,China,Asia,28,24,35.9,1.38,0.99,431.3
2024-06-03,2024,Shenzhen,China,Asia,28,34,35.7,1.37,0.99,424.9
2024-06-10,2024,Shenzhen,China,Asia,28,6,27.8,1.07,0.88,334.1
2024-06-17,2024,Shenzhen,China,Asia,28,11,30.5,1.17,0.894,362.8
2024-06-24,2024,Shenzhen,China,Asia,28,11,25.6,0.98,0.753,301.0
2024-07-01,2024,Shenzhen,China,Asia,28,20,36.5,1.4,0.99,436.6
2024-07-08,2024,Shenzhen,China,Asia,28,62,60.2,2.32,0.99,715.1
2024-07-15,2024,Shenzhen,China,Asia,28,20,26.9,1.04,0.792,325.1
2024-07-22,2024,Shenzhen,China,Asia,28,28,57.8,2.22,0.99,698.0
2024-07-29,2024,Shenzhen,China,Asia,28,23,30.3,1.17,0.875,374.3
2024-08-05,2024,Shenzhen,China,Asia,28,11,30.3,1.17,0.866,356.2
2024-08-12,2024,Shenzhen,China,Asia,28,0,31.5,1.21,0.937,374.5
2024-08-19,2024,Shenzhen,China,Asia,28,25,42.8,1.64,0.99,509.4
2024-08-26,2024,Shenzhen,China,Asia,28,28,33.1,1.27,0.96,391.4
2024-09-02,2024,Shenzhen,China,Asia,28,3,26.5,1.02,0.806,319.2
2024-09-09,2024,Shenzhen,China,Asia,28,36,48.4,1.86,0.99,579.8
2024-09-16,2024,Shenzhen,China,Asia,28,5,32.9,1.26,0.99,395.5
2024-09-23,2024,Shenzhen,China,Asia,28,8,41.3,1.59,0.99,497.3
2024-09-30,2024,Shenzhen,China,Asia,28,11,36.3,1.4,0.99,452.5
2024-10-07,2024,Shenzhen,China,Asia,28,18,26.6,1.02,0.683,324.4
2024-10-14,2024,Shenzhen,China,Asia,28,8,22.0,0.85,0.607,262.1
2024-10-21,2024,Shenzhen,China,Asia,28,1,43.3,1.66,0.99,515.3
2024-10-28,2024,Shenzhen,China,Asia,28,31,52.1,2.0,0.99,621.6
2024-11-04,2024,Shenzhen,China,Asia,28,35,51.8,1.99,0.99,619.3
2024-11-11,2024,Shenzhen,China,Asia,28,12,33.1,1.27,0.924,391.7
2024-11-18,2024,Shenzhen,China,Asia,28,20,49.7,1.91,0.99,597.2
2024-11-25,2024,Shenzhen,China,Asia,28,30,61.1,2.35,0.99,728.5
2024-12-02,2024,Shenzhen,China,Asia,28,16,32.9,1.27,0.956,393.1
2024-12-09,2024,Shenzhen,China,Asia,28,13,43.8,1.69,0.99,531.5
2024-12-16,2024,Shenzhen,China,Asia,28,22,28.6,1.1,0.86,341.4
2024-12-23,2024,Shenzhen,China,Asia,28,8,21.2,0.82,0.652,268.9
2024-12-30,2024,Shenzhen,China,Asia,28,31,40.5,1.56,0.99,484.4
2019-01-07,2019,Busan,SouthKorea,Asia,22,6,21.6,1.2,0.975,265.3
2019-01-14,2019,Busan,SouthKorea,Asia,22,7,18.8,1.04,0.773,239.3
2019-01-21,2019,Busan,SouthKorea,Asia,22,11,19.8,1.1,0.841,237.8
2019-01-28,2019,Busan,SouthKorea,Asia,22,11,18.5,1.03,0.829,215.1
2019-02-04,2019,Busan,SouthKorea,Asia,22,7,14.4,0.8,0.556,170.8
2019-02-11,2019,Busan,SouthKorea,Asia,22,10,16.7,0.93,0.802,184.6
2019-02-18,2019,Busan,SouthKorea,Asia,22,11,25.3,1.41,0.99,292.5
2019-02-25,2019,Busan,SouthKorea,Asia,22,10,20.9,1.16,0.903,235.3
2019-03-04,2019,Busan,SouthKorea,Asia,22,12,18.2,1.01,0.779,227.8
2019-03-11,2019,Busan,SouthKorea,Asia,22,7,21.3,1.19,0.988,256.4
2019-03-18,2019,Busan,SouthKorea,Asia,22,9,18.1,1.01,0.789,196.6
2019-03-25,2019,Busan,SouthKorea,Asia,22,2,17.5,0.97,0.824,222.8
2019-04-01,2019,Busan,SouthKorea,Asia,22,9,20.5,1.14,0.846,240.2
2019-04-08,2019,Busan,SouthKorea,Asia,22,7,24.1,1.34,0.95,297.3
2019-04-15,2019,Busan,SouthKorea,Asia,22,20,22.5,1.25,0.99,280.1
2019-04-22,2019,Busan,SouthKorea,Asia,22,0,18.1,1.01,0.787,222.7
2019-04-29,2019,Busan,SouthKorea,Asia,22,8,17.6,0.98,0.726,203.6
2019-05-06,2019,Busan,SouthKorea,Asia,22,22,23.7,1.32,0.99,286.8
2019-05-13,2019,Busan,SouthKorea,Asia,22,10,15.5,0.86,0.744,174.2
2019-05-20,2019,Busan,SouthKorea,Asia,22,12,19.3,1.07,0.857,244.7
2019-05-27,2019,Busan,SouthKorea,Asia,22,10,24.4,1.36,0.99,293.8
2019-06-03,2019,Busan,SouthKorea,Asia,22,9,16.4,0.91,0.736,198.2
2019-06-10,2019,Busan,SouthKorea,Asia,22,6,15.8,0.88,0.665,182.5
2019-06-17,2019,Busan,SouthKorea,Asia,22,11,18.9,1.05,0.857,219.5
2019-06-24,2019,Busan,SouthKorea,Asia,22,14,16.5,0.92,0.709,198.3
2019-07-01,2019,Busan,SouthKorea,Asia,22,13,17.5,0.97,0.807,219.3
2019-07-08,2019,Busan,SouthKorea,Asia,22,5,18.1,1.0,0.86,223.7
2019-07-15,2019,Busan,SouthKorea,Asia,22,14,16.8,0.93,0.707,213.0
2019-07-22,2019,Busan,SouthKorea,Asia,22,6,22.5,1.25,0.99,275.9
2019-07-29,2019,Busan,SouthKorea,Asia,22,8,26.6,1.48,0.99,319.9
2019-08-05,2019,Busan,SouthKorea,Asia,22,7,14.9,0.83,0.648,170.8
2019-08-12,2019,Busan,SouthKorea,Asia,22,13,18.9,1.05,0.827,222.0
2019-08-19,2019,Busan,SouthKorea,Asia,22,8,17.6,0.98,0.772,220.1
2019-08-26,2019,Busan,SouthKorea,Asia,22,2,18.7,1.04,0.79,226.3
2019-09-02,2019,Busan,SouthKorea,Asia,22,17,21.3,1.18,0.99,256.7
2019-09-09,2019,Busan,SouthKorea,Asia,22,2,20.2,1.12,0.892,233.6
2019-09-16,2019,Busan,SouthKorea,Asia,22,22,17.8,0.99,0.785,207.1
2019-09-23,2019,Busan,SouthKorea,Asia,22,7,19.1,1.06,0.791,246.4
2019-09-30,2019,Busan,SouthKorea,Asia,22,12,21.1,1.17,0.9,251.0
2019-10-07,2019,Busan,SouthKorea,Asia,22,13,22.7,1.26,0.86,291.6
2019-10-14,2019,Busan,SouthKorea,Asia,22,10,18.5,1.03,0.845,225.7
2019-10-21,2019,Busan,SouthKorea,Asia,22,7,20.1,1.12,0.823,243.8
2019-10-28,2019,Busan,SouthKorea,Asia,22,7,22.3,1.24,0.938,277.5
2019-11-04,2019,Busan,SouthKorea,Asia,22,6,16.8,0.93,0.713,201.2
2019-11-11,2019,Busan,SouthKorea,Asia,22,5,14.2,0.79,0.625,172.4
2019-11-18,2019,Busan,SouthKorea,Asia,22,20,21.4,1.19,0.988,264.3
2019-11-25,2019,Busan,SouthKorea,Asia,22,6,17.6,0.98,0.764,215.9
2019-12-02,2019,Busan,SouthKorea,Asia,22,13,20.4,1.13,0.877,250.6
2019-12-09,2019,Busan,SouthKorea,Asia,22,15,21.7,1.21,0.941,254.3
2019-12-16,2019,Busan,SouthKorea,Asia,22,5,15.8,0.88,0.696,194.1
2019-12-23,2019,Busan,SouthKorea,Asia,22,5,14.6,0.81,0.641,167.5
2019-12-30,2019,Busan,SouthKorea,Asia,22,8,19.2,1.07,0.804,231.0
2020-01-06,2020,Busan,SouthKorea,Asia,22,5,19.1,1.06,0.818,232.8
2020-01-13,2020,Busan,SouthKorea,Asia,22,1,16.1,0.89,0.634,189.3
2020-01-20,2020,Busan,SouthKorea,Asia,22,6,14.8,0.82,0.707,166.2
2020-01-27,2020,Busan,SouthKorea,Asia,22,17,17.3,0.96,0.764,204.1
2020-02-03,2020,Busan,SouthKorea,Asia,22,10,17.6,0.98,0.83,206.7
2020-02-10,2020,Busan,SouthKorea,Asia,22,2,16.1,0.89,0.7,181.6
2020-02-17,2020,Busan,SouthKorea,Asia,22,4,16.8,0.93,0.771,197.4
2020-02-24,2020,Busan,SouthKorea,Asia,22,1,19.1,1.06,0.833,219.6
2020-03-02,2020,Busan,SouthKorea,Asia,22,17,16.9,0.94,0.769,201.6
2020-03-09,2020,Busan,SouthKorea,Asia,22,7,29.1,1.62,0.99,336.8
2020-03-16,2020,Busan,SouthKorea,Asia,22,2,17.4,0.96,0.762,208.7
2020-03-23,2020,Busan,SouthKorea,Asia,22,13,17.2,0.95,0.722,208.9
2020-03-30,2020,Busan,SouthKorea,Asia,22,2,20.4,1.13,0.852,244.7
2020-04-06,2020,Busan,SouthKorea,Asia,22,41,48.4,2.69,0.99,578.2
2020-04-13,2020,Busan,SouthKorea,Asia,22,17,30.8,1.71,0.99,367.8
2020-04-20,2020,Busan,SouthKorea,Asia,22,24,38.9,2.16,0.99,461.2
2020-04-27,2020,Busan,SouthKorea,Asia,22,0,45.6,2.53,0.99,538.0
2020-05-04,2020,Busan,SouthKorea,Asia,22,22,57.5,3.19,0.99,689.3
2020-05-11,2020,Busan,SouthKorea,Asia,22,13,33.5,1.86,0.99,398.7
2020-05-18,2020,Busan,SouthKorea,Asia,22,8,35.2,1.96,0.99,423.1
2020-05-25,2020,Busan,SouthKorea,Asia,22,6,43.9,2.44,0.99,533.1
2020-06-01,2020,Busan,SouthKorea,Asia,22,30,53.7,2.98,0.99,661.5
2020-06-08,2020,Busan,SouthKorea,Asia,22,8,36.6,2.03,0.99,453.2
2020-06-15,2020,Busan,SouthKorea,Asia,22,18,68.1,3.78,0.99,814.6
2020-06-22,2020,Busan,SouthKorea,Asia,22,10,57.8,3.21,0.99,711.4
2020-06-29,2020,Busan,SouthKorea,Asia,22,26,44.0,2.44,0.99,531.7
2020-07-06,2020,Busan,SouthKorea,Asia,22,7,25.4,1.41,0.99,287.0
2020-07-13,2020,Busan,SouthKorea,Asia,22,14,36.6,2.03,0.99,434.6
2020-07-20,2020,Busan,SouthKorea,Asia,22,1,29.7,1.65,0.99,354.2
2020-07-27,2020,Busan,SouthKorea,Asia,22,13,26.5,1.47,0.99,314.5
2020-08-03,2020,Busan,SouthKorea,Asia,22,14,21.0,1.17,0.86,252.2
2020-08-10,2020,Busan,SouthKorea,Asia,22,12,31.4,1.75,0.99,381.5
2020-08-17,2020,Busan,SouthKorea,Asia,22,32,56.2,3.12,0.99,660.5
2020-08-24,2020,Busan,SouthKorea,Asia,22,16,36.4,2.02,0.99,433.0
2020-08-31,2020,Busan,SouthKorea,Asia,22,24,43.4,2.41,0.99,519.4
2020-09-07,2020,Busan,SouthKorea,Asia,22,3,51.4,2.85,0.99,598.0
2020-09-14,2020,Busan,SouthKorea,Asia,22,33,50.7,2.82,0.99,603.1
2020-09-21,2020,Busan,SouthKorea,Asia,22,15,33.8,1.88,0.99,419.5
2020-09-28,2020,Busan,SouthKorea,Asia,22,29,50.8,2.82,0.99,607.9
2020-10-05,2020,Busan,SouthKorea,Asia,22,16,35.6,1.98,0.99,426.1
2020-10-12,2020,Busan,SouthKorea,Asia,22,21,28.6,1.59,0.99,355.2
2020-10-19,2020,Busan,SouthKorea,Asia,22,23,24.6,1.37,0.99,285.3
2020-10-26,2020,Busan,SouthKorea,Asia,22,27,33.3,1.85,0.99,397.1
2020-11-02,2020,Busan,SouthKorea,Asia,22,4,31.6,1.75,0.99,385.4
2020-11-09,2020,Busan,SouthKorea,Asia,22,36,60.1,3.34,0.99,711.3
2020-11-16,2020,Busan,SouthKorea,Asia,22,18,46.1,2.56,0.99,543.8
2020-11-23,2020,Busan,SouthKorea,Asia,22,32,53.2,2.96,0.99,633.7
2020-11-30,2020,Busan,SouthKorea,Asia,22,6,42.2,2.35,0.99,486.6
2020-12-07,2020,Busan,SouthKorea,Asia,22,10,25.0,1.39,0.99,285.9
2020-12-14,2020,Busan,SouthKorea,Asia,22,15,27.6,1.53,0.99,332.6
2020-12-21,2020,Busan,SouthKorea,Asia,22,20,49.5,2.75,0.99,594.1
2020-12-28,2020,Busan,SouthKorea,Asia,22,22,32.9,1.83,0.99,401.7
2021-01-04,2021,Busan,SouthKorea,Asia,22,36,81.9,4.55,0.99,975.5
2021-01-11,2021,Busan,SouthKorea,Asia,22,58,130.3,7.24,0.99,1556.6
2021-01-18,2021,Busan,SouthKorea,Asia,22,12,79.7,4.43,0.99,959.8
2021-01-25,2021,Busan,SouthKorea,Asia,22,25,91.7,5.09,0.99,1104.8
2021-02-01,2021,Busan,SouthKorea,Asia,22,31,74.1,4.12,0.99,881.9
2021-02-08,2021,Busan,SouthKorea,Asia,22,26,124.3,6.9,0.99,1497.0
2021-02-15,2021,Busan,SouthKorea,Asia,22,12,65.8,3.65,0.99,784.4
2021-02-22,2021,Busan,SouthKorea,Asia,22,22,99.6,5.53,0.99,1183.0
2021-03-01,2021,Busan,SouthKorea,Asia,22,15,73.5,4.08,0.99,877.6
2021-03-08,2021,Busan,SouthKorea,Asia,22,16,50.1,2.78,0.99,590.8
2021-03-15,2021,Busan,SouthKorea,Asia,22,50,124.4,6.91,0.99,1487.8
2021-03-22,2021,Busan,SouthKorea,Asia,22,36,116.3,6.46,0.99,1388.9
2021-03-29,2021,Busan,SouthKorea,Asia,22,74,98.7,5.48,0.99,1173.0
2021-04-05,2021,Busan,SouthKorea,Asia,22,43,55.3,3.07,0.99,671.8
2021-04-12,2021,Busan,SouthKorea,Asia,22,36,67.9,3.77,0.99,810.1
2021-04-19,2021,Busan,SouthKorea,Asia,22,31,56.8,3.16,0.99,685.8
2021-04-26,2021,Busan,SouthKorea,Asia,22,17,66.3,3.68,0.99,787.3
2021-05-03,2021,Busan,SouthKorea,Asia,22,58,124.2,6.9,0.99,1493.9
2021-05-10,2021,Busan,SouthKorea,Asia,22,6,78.2,4.35,0.99,947.4
2021-05-17,2021,Busan,SouthKorea,Asia,22,6,83.4,4.63,0.99,996.6
2021-05-24,2021,Busan,SouthKorea,Asia,22,12,56.9,3.16,0.99,666.6
2021-05-31,2021,Busan,SouthKorea,Asia,22,30,57.7,3.21,0.99,696.9
2021-06-07,2021,Busan,SouthKorea,Asia,22,50,57.5,3.2,0.99,692.2
2021-06-14,2021,Busan,SouthKorea,Asia,22,27,98.1,5.45,0.99,1172.5
2021-06-21,2021,Busan,SouthKorea,Asia,22,4,106.5,5.92,0.99,1275.1
2021-06-28,2021,Busan,SouthKorea,Asia,22,62,127.8,7.1,0.99,1537.3
2021-07-05,2021,Busan,SouthKorea,Asia,22,53,76.7,4.26,0.99,923.7
2021-07-12,2021,Busan,SouthKorea,Asia,22,8,32.2,1.79,0.99,376.9
2021-07-19,2021,Busan,SouthKorea,Asia,22,77,114.8,6.38,0.99,1361.9
2021-07-26,2021,Busan,SouthKorea,Asia,22,65,64.3,3.57,0.99,764.7
2021-08-02,2021,Busan,SouthKorea,Asia,22,43,54.1,3.01,0.99,644.5
2021-08-09,2021,Busan,SouthKorea,Asia,22,91,142.0,7.89,0.99,1694.1
2021-08-16,2021,Busan,SouthKorea,Asia,22,64,128.2,7.12,0.99,1524.2
2021-08-23,2021,Busan,SouthKorea,Asia,22,9,51.6,2.87,0.99,610.7
2021-08-30,2021,Busan,SouthKorea,Asia,22,21,55.9,3.1,0.99,668.1
2021-09-06,2021,Busan,SouthKorea,Asia,22,47,75.4,4.19,0.99,908.5
2021-09-13,2021,Busan,SouthKorea,Asia,22,47,90.3,5.01,0.99,1090.3
2021-09-20,2021,Busan,SouthKorea,Asia,22,31,52.3,2.91,0.99,631.6
2021-09-27,2021,Busan,SouthKorea,Asia,22,10,46.5,2.59,0.99,566.5
2021-10-04,2021,Busan,SouthKorea,Asia,22,70,98.6,5.48,0.99,1185.0
2021-10-11,2021,Busan,SouthKorea,Asia,22,46,65.9,3.66,0.99,790.9
2021-10-18,2021,Busan,SouthKorea,Asia,22,69,77.0,4.28,0.99,924.4
2021-10-25,2021,Busan,SouthKorea,Asia,22,46,97.9,5.44,0.99,1178.0
2021-11-01,2021,Busan,SouthKorea,Asia,22,76,79.4,4.41,0.99,948.4
2021-11-08,2021,Busan,SouthKorea,Asia,22,62,108.0,6.0,0.99,1291.6
2021-11-15,2021,Busan,SouthKorea,Asia,22,41,87.0,4.83,0.99,1036.8
2021-11-22,2021,Busan,SouthKorea,Asia,22,61,101.6,5.64,0.99,1218.7
2021-11-29,2021,Busan,SouthKorea,Asia,22,47,68.4,3.8,0.99,829.7
2021-12-06,2021,Busan,SouthKorea,Asia,22,101,124.4,6.91,0.99,1488.9
2021-12-13,2021,Busan,SouthKorea,Asia,22,50,84.3,4.68,0.99,1021.9
2021-12-20,2021,Busan,SouthKorea,Asia,22,28,101.7,5.65,0.99,1221.6
2021-12-27,2021,Busan,SouthKorea,Asia,22,15,52.1,2.89,0.99,639.5
2022-01-03,2022,Busan,SouthKorea,Asia,22,67,80.9,4.49,0.99,975.3
2022-01-10,2022,Busan,SouthKorea,Asia,22,41,66.0,3.66,0.99,785.6
2022-01-17,2022,Busan,SouthKorea,Asia,22,64,74.4,4.14,0.99,890.7
2022-01-24,2022,Busan,SouthKorea,Asia,22,23,68.9,3.83,0.99,836.5
2022-01-31,2022,Busan,SouthKorea,Asia,22,26,52.2,2.9,0.99,636.6
2022-02-07,2022,Busan,SouthKorea,Asia,22,33,77.2,4.29,0.99,923.6
2022-02-14,2022,Busan,SouthKorea,Asia,22,38,70.9,3.94,0.99,852.6
2022-02-21,2022,Busan,SouthKorea,Asia,22,36,75.0,4.17,0.99,892.6
2022-02-28,2022,Busan,SouthKorea,Asia,22,55,128.6,7.14,0.99,1547.5
2022-03-07,2022,Busan,SouthKorea,Asia,22,26,52.8,2.94,0.99,626.7
2022-03-14,2022,Busan,SouthKorea,Asia,22,5,68.2,3.79,0.99,824.3
2022-03-21,2022,Busan,SouthKorea,Asia,22,4,72.4,4.02,0.99,879.8
2022-03-28,2022,Busan,SouthKorea,Asia,22,165,207.6,8.0,0.99,2495.7
2022-04-04,2022,Busan,SouthKorea,Asia,22,34,46.3,2.57,0.99,546.5
2022-04-11,2022,Busan,SouthKorea,Asia,22,30,40.8,2.27,0.99,490.2
2022-04-18,2022,Busan,SouthKorea,Asia,22,13,59.5,3.3,0.99,708.9
2022-04-25,2022,Busan,SouthKorea,Asia,22,14,39.2,2.18,0.99,475.1
2022-05-02,2022,Busan,SouthKorea,Asia,22,12,72.9,4.05,0.99,889.3
2022-05-09,2022,Busan,SouthKorea,Asia,22,27,44.5,2.47,0.99,543.1
2022-05-16,2022,Busan,SouthKorea,Asia,22,25,65.3,3.63,0.99,784.3
2022-05-23,2022,Busan,SouthKorea,Asia,22,9,58.1,3.23,0.99,706.2
2022-05-30,2022,Busan,SouthKorea,Asia,22,18,43.7,2.43,0.99,515.0
2022-06-06,2022,Busan,SouthKorea,Asia,22,11,34.1,1.9,0.99,398.1
2022-06-13,2022,Busan,SouthKorea,Asia,22,49,63.0,3.5,0.99,755.2
2022-06-20,2022,Busan,SouthKorea,Asia,22,23,34.4,1.91,0.99,416.3
2022-06-27,2022,Busan,SouthKorea,Asia,22,31,106.8,5.93,0.99,1273.5
2022-07-04,2022,Busan,SouthKorea,Asia,22,13,27.4,1.52,0.99,317.9
2022-07-11,2022,Busan,SouthKorea,Asia,22,4,22.2,1.24,0.984,263.5
2022-07-18,2022,Busan,SouthKorea,Asia,22,6,20.8,1.15,0.911,249.6
2022-07-25,2022,Busan,SouthKorea,Asia,22,13,25.6,1.42,0.99,298.4
2022-08-01,2022,Busan,SouthKorea,Asia,22,8,20.2,1.12,0.96,232.1
2022-08-08,2022,Busan,SouthKorea,Asia,22,11,21.9,1.22,0.936,271.2
2022-08-15,2022,Busan,SouthKorea,Asia,22,9,22.5,1.25,0.99,284.4
2022-08-22,2022,Busan,SouthKorea,Asia,22,16,34.5,1.92,0.99,414.9
2022-08-29,2022,Busan,SouthKorea,Asia,22,7,25.2,1.4,0.99,304.1
2022-09-05,2022,Busan,SouthKorea,Asia,22,4,24.0,1.33,0.99,273.2
2022-09-12,2022,Busan,SouthKorea,Asia,22,7,21.0,1.17,0.922,267.1
2022-09-19,2022,Busan,SouthKorea,Asia,22,24,28.0,1.56,0.99,345.4
2022-09-26,2022,Busan,SouthKorea,Asia,22,12,38.7,2.15,0.99,469.2
2022-10-03,2022,Busan,SouthKorea,Asia,22,13,24.3,1.35,0.99,286.5
2022-10-10,2022,Busan,SouthKorea,Asia,22,8,36.4,2.02,0.99,441.4
2022-10-17,2022,Busan,SouthKorea,Asia,22,4,16.4,0.91,0.683,201.0
2022-10-24,2022,Busan,SouthKorea,Asia,22,10,22.2,1.23,0.902,284.6
2022-10-31,2022,Busan,SouthKorea,Asia,22,15,24.7,1.37,0.99,291.6
2022-11-07,2022,Busan,SouthKorea,Asia,22,0,39.2,2.18,0.99,460.6
2022-11-14,2022,Busan,SouthKorea,Asia,22,7,22.0,1.22,0.912,263.8
2022-11-21,2022,Busan,SouthKorea,Asia,22,5,12.8,0.71,0.55,142.6
2022-11-28,2022,Busan,SouthKorea,Asia,22,12,35.5,1.97,0.99,420.9
2022-12-05,2022,Busan,SouthKorea,Asia,22,19,23.8,1.32,0.99,291.6
2022-12-12,2022,Busan,SouthKorea,Asia,22,29,31.9,1.77,0.99,395.3
2022-12-19,2022,Busan,SouthKorea,Asia,22,15,29.6,1.65,0.99,340.9
2022-12-26,2022,Busan,SouthKorea,Asia,22,2,26.1,1.45,0.99,315.2
2023-01-02,2023,Busan,SouthKorea,Asia,22,9,18.4,1.02,0.802,222.2
2023-01-09,2023,Busan,SouthKorea,Asia,22,14,19.4,1.08,0.836,236.1
2023-01-16,2023,Busan,SouthKorea,Asia,22,8,18.0,1.0,0.825,224.0
2023-01-23,2023,Busan,SouthKorea,Asia,22,7,19.9,1.11,0.823,233.6
2023-01-30,2023,Busan,SouthKorea,Asia,22,7,17.1,0.95,0.767,199.2
2023-02-06,2023,Busan,SouthKorea,Asia,22,10,23.8,1.32,0.99,280.1
2023-02-13,2023,Busan,SouthKorea,Asia,22,6,21.0,1.17,0.866,256.7
2023-02-20,2023,Busan,SouthKorea,Asia,22,12,23.5,1.31,0.99,292.5
2023-02-27,2023,Busan,SouthKorea,Asia,22,10,16.1,0.89,0.707,189.5
2023-03-06,2023,Busan,SouthKorea,Asia,22,1,26.4,1.47,0.99,320.6
2023-03-13,2023,Busan,SouthKorea,Asia,22,6,19.6,1.09,0.78,232.3
2023-03-20,2023,Busan,SouthKorea,Asia,22,3,21.5,1.2,0.964,268.6
2023-03-27,2023,Busan,SouthKorea,Asia,22,10,24.1,1.34,0.99,289.4
2023-04-03,2023,Busan,SouthKorea,Asia,22,6,18.5,1.03,0.791,224.4
2023-04-10,2023,Busan,SouthKorea,Asia,22,13,24.4,1.35,0.99,297.6
2023-04-17,2023,Busan,SouthKorea,Asia,22,27,24.3,1.35,0.99,294.4
2023-04-24,2023,Busan,SouthKorea,Asia,22,27,49.3,2.74,0.99,583.6
2023-05-01,2023,Busan,SouthKorea,Asia,22,7,35.6,1.98,0.99,423.5
2023-05-08,2023,Busan,SouthKorea,Asia,22,3,23.2,1.29,0.99,275.9
2023-05-15,2023,Busan,SouthKorea,Asia,22,14,17.9,1.0,0.757,217.9
2023-05-22,2023,Busan,SouthKorea,Asia,22,18,30.0,1.67,0.99,365.4
2023-05-29,2023,Busan,SouthKorea,Asia,22,9,23.7,1.32,0.99,271.4
2023-06-05,2023,Busan,SouthKorea,Asia,22,4,25.5,1.42,0.99,307.2
2023-06-12,2023,Busan,SouthKorea,Asia,22,9,31.8,1.77,0.99,389.0
2023-06-19,2023,Busan,SouthKorea,Asia,22,4,21.8,1.21,0.888,264.1
2023-06-26,2023,Busan,SouthKorea,Asia,22,16,20.2,1.12,0.848,235.3
